grid_row,grid_col,lon_center,lat_center,lon_left,lon_right,lat_bottom,lat_top,dominant_land_cover_code,dominant_land_cover_label,dominant_land_cover_share_pct,land_cover_pixel_count,land_cover_10_count,land_cover_10_share_pct,land_cover_20_count,land_cover_20_share_pct,land_cover_30_count,land_cover_30_share_pct,land_cover_40_count,land_cover_40_share_pct,land_cover_50_count,land_cover_50_share_pct,land_cover_60_count,land_cover_60_share_pct,land_cover_70_count,land_cover_70_share_pct,land_cover_80_count,land_cover_80_share_pct,land_cover_90_count,land_cover_90_share_pct,land_cover_95_count,land_cover_95_share_pct,land_cover_100_count,land_cover_100_share_pct,quality_band_1_mean,quality_band_1_count,quality_band_2_mean,quality_band_2_count,quality_band_3_mean,quality_band_3_count
99,128,98.98358364,18.84386217,98.98310918,98.98405811,18.84341301,18.84431132,50,Built-up,100.000000,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
99,129,98.98453258,18.84386217,98.98405811,98.98500704,18.84341301,18.84431132,50,Built-up,89.130435,46,1,2.173913,0,0.000000,1,2.173913,3,6.521739,41,89.130435,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,25.000000,1
99,130,98.98548151,18.84386217,98.98500704,98.98595598,18.84341301,18.84431132,80,Permanent water bodies,44.067797,59,20,33.898305,0,0.000000,0,0.000000,0,0.000000,13,22.033898,0,0.000000,0,0.000000,26,44.067797,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,25.000000,1
98,126,98.98168577,18.84296385,98.98121131,98.98216024,18.84251470,18.84341301,50,Built-up,100.000000,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
98,127,98.98263471,18.84296385,98.98216024,98.98310918,18.84251470,18.84341301,50,Built-up,72.340426,47,13,27.659574,0,0.000000,0,0.000000,0,0.000000,34,72.340426,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,25.000000,1
98,128,98.98358364,18.84296385,98.98310918,98.98405811,18.84251470,18.84341301,40,Cropland,38.938053,113,31,27.433628,0,0.000000,6,5.309735,44,38.938053,32,28.318584,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,24.333333,3
98,129,98.98453258,18.84296385,98.98405811,98.98500704,18.84251470,18.84341301,50,Built-up,61.983471,121,15,12.396694,0,0.000000,0,0.000000,31,25.619835,75,61.983471,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
98,130,98.98548151,18.84296385,98.98500704,98.98595598,18.84251470,18.84341301,50,Built-up,73.333333,120,15,12.500000,0,0.000000,0,0.000000,0,0.000000,88,73.333333,0,0.000000,0,0.000000,17,14.166667,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
98,131,98.98643045,18.84296385,98.98595598,98.98690491,18.84251470,18.84341301,80,Permanent water bodies,80.000000,45,4,8.888889,0,0.000000,0,0.000000,0,0.000000,5,11.111111,0,0.000000,0,0.000000,36,80.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,25.000000,1
97,114,98.97029856,18.84206554,98.96982409,98.97077303,18.84161639,18.84251470,50,Built-up,100.000000,9,0,0.000000,0,0.000000,0,0.000000,0,0.000000,9,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,19.000000,1
97,115,98.97124750,18.84206554,98.97077303,98.97172196,18.84161639,18.84251470,50,Built-up,80.357143,56,0,0.000000,0,0.000000,0,0.000000,11,19.642857,45,80.357143,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,17.000000,1
97,116,98.97219643,18.84206554,98.97172196,98.97267090,18.84161639,18.84251470,50,Built-up,64.583333,96,0,0.000000,0,0.000000,20,20.833333,14,14.583333,62,64.583333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,18.333333,3
97,117,98.97314537,18.84206554,98.97267090,98.97361983,18.84161639,18.84251470,50,Built-up,100.000000,45,0,0.000000,0,0.000000,0,0.000000,0,0.000000,45,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,18.000000,2
97,118,98.97409430,18.84206554,98.97361983,98.97456877,18.84161639,18.84251470,50,Built-up,56.603774,53,23,43.396226,0,0.000000,0,0.000000,0,0.000000,30,56.603774,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,20.000000,2
97,119,98.97504323,18.84206554,98.97456877,98.97551770,18.84161639,18.84251470,10,Tree cover,63.043478,92,58,63.043478,0,0.000000,0,0.000000,0,0.000000,34,36.956522,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,19.000000,3
97,120,98.97599217,18.84206554,98.97551770,98.97646664,18.84161639,18.84251470,10,Tree cover,86.956522,23,20,86.956522,0,0.000000,0,0.000000,0,0.000000,3,13.043478,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,17.000000,1
97,125,98.98073684,18.84206554,98.98026237,98.98121131,18.84161639,18.84251470,50,Built-up,100.000000,45,0,0.000000,0,0.000000,0,0.000000,0,0.000000,45,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,21.000000,1
97,126,98.98168577,18.84206554,98.98121131,98.98216024,18.84161639,18.84251470,50,Built-up,71.698113,106,30,28.301887,0,0.000000,0,0.000000,0,0.000000,76,71.698113,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,24.333333,3
97,127,98.98263471,18.84206554,98.98216024,98.98310918,18.84161639,18.84251470,10,Tree cover,62.809917,121,76,62.809917,0,0.000000,0,0.000000,0,0.000000,45,37.190083,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,26.500000,4
97,128,98.98358364,18.84206554,98.98310918,98.98405811,18.84161639,18.84251470,10,Tree cover,59.848485,132,79,59.848485,0,0.000000,0,0.000000,0,0.000000,53,40.151515,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,26.000000,4
97,129,98.98453258,18.84206554,98.98405811,98.98500704,18.84161639,18.84251470,50,Built-up,82.644628,121,21,17.355372,0,0.000000,0,0.000000,0,0.000000,100,82.644628,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.500000,4
97,130,98.98548151,18.84206554,98.98500704,98.98595598,18.84161639,18.84251470,50,Built-up,98.347107,121,2,1.652893,0,0.000000,0,0.000000,0,0.000000,119,98.347107,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,24.000000,4
97,131,98.98643045,18.84206554,98.98595598,98.98690491,18.84161639,18.84251470,10,Tree cover,53.435115,131,70,53.435115,0,0.000000,0,0.000000,0,0.000000,38,29.007634,0,0.000000,0,0.000000,23,17.557252,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,24.000000,4
97,132,98.98737938,18.84206554,98.98690491,98.98785385,18.84161639,18.84251470,80,Permanent water bodies,66.176471,68,21,30.882353,0,0.000000,0,0.000000,2,2.941176,0,0.000000,0,0.000000,0,0.000000,45,66.176471,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,27.000000,2
97,133,98.98832831,18.84206554,98.98785385,98.98880278,18.84161639,18.84251470,80,Permanent water bodies,100.000000,4,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,4,100.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
96,83,98.94088160,18.84116723,98.94040713,98.94135607,18.84071808,18.84161639,10,Tree cover,100.000000,61,61,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,33.000000,3
96,84,98.94183053,18.84116723,98.94135607,98.94230500,18.84071808,18.84161639,10,Tree cover,100.000000,81,81,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,29.500000,4
96,85,98.94277947,18.84116723,98.94230500,98.94325393,18.84071808,18.84161639,10,Tree cover,100.000000,64,64,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,28.333333,3
96,86,98.94372840,18.84116723,98.94325393,98.94420287,18.84071808,18.84161639,10,Tree cover,100.000000,18,18,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,27.000000,1
96,92,98.94942201,18.84116723,98.94894754,98.94989647,18.84071808,18.84161639,10,Tree cover,100.000000,14,14,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,23.000000,1
96,93,98.95037094,18.84116723,98.94989647,98.95084541,18.84071808,18.84161639,10,Tree cover,100.000000,34,34,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,25.000000,2
96,112,98.96840069,18.84116723,98.96792623,98.96887516,18.84071808,18.84161639,50,Built-up,100.000000,31,0,0.000000,0,0.000000,0,0.000000,0,0.000000,31,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
96,113,98.96934963,18.84116723,98.96887516,98.96982409,18.84071808,18.84161639,50,Built-up,95.890411,73,3,4.109589,0,0.000000,0,0.000000,0,0.000000,70,95.890411,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,21.000000,4
96,114,98.97029856,18.84116723,98.96982409,98.97077303,18.84071808,18.84161639,50,Built-up,75.925926,108,26,24.074074,0,0.000000,0,0.000000,0,0.000000,82,75.925926,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,22.000000,4
96,115,98.97124750,18.84116723,98.97077303,98.97172196,18.84071808,18.84161639,50,Built-up,95.000000,120,1,0.833333,0,0.000000,4,3.333333,1,0.833333,114,95.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
96,116,98.97219643,18.84116723,98.97172196,98.97267090,18.84071808,18.84161639,30,Grassland,63.636364,110,0,0.000000,0,0.000000,70,63.636364,16,14.545455,24,21.818182,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,21.000000,4
96,117,98.97314537,18.84116723,98.97267090,98.97361983,18.84071808,18.84161639,50,Built-up,94.545455,110,0,0.000000,0,0.000000,0,0.000000,6,5.454545,104,94.545455,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,18.500000,4
96,118,98.97409430,18.84116723,98.97361983,98.97456877,18.84071808,18.84161639,50,Built-up,100.000000,120,0,0.000000,0,0.000000,0,0.000000,0,0.000000,120,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,18.500000,4
96,119,98.97504323,18.84116723,98.97456877,98.97551770,18.84071808,18.84161639,50,Built-up,70.000000,110,33,30.000000,0,0.000000,0,0.000000,0,0.000000,77,70.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,21.500000,4
96,120,98.97599217,18.84116723,98.97551770,98.97646664,18.84071808,18.84161639,10,Tree cover,79.166667,120,95,79.166667,0,0.000000,0,0.000000,0,0.000000,25,20.833333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,18.000000,4
96,121,98.97694110,18.84116723,98.97646664,98.97741557,18.84071808,18.84161639,10,Tree cover,58.333333,60,35,58.333333,0,0.000000,0,0.000000,17,28.333333,8,13.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,17.666667,3
96,123,98.97883897,18.84116723,98.97836450,98.97931344,18.84071808,18.84161639,50,Built-up,100.000000,19,0,0.000000,0,0.000000,0,0.000000,0,0.000000,19,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,23.000000,2
96,124,98.97978791,18.84116723,98.97931344,98.98026237,18.84071808,18.84161639,50,Built-up,100.000000,81,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,20.000000,4
96,125,98.98073684,18.84116723,98.98026237,98.98121131,18.84071808,18.84161639,10,Tree cover,50.000000,120,60,50.000000,0,0.000000,0,0.000000,0,0.000000,60,50.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,19.000000,2
96,126,98.98168577,18.84116723,98.98121131,98.98216024,18.84071808,18.84161639,10,Tree cover,74.545455,110,82,74.545455,0,0.000000,0,0.000000,0,0.000000,28,25.454545,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,22.000000,4
96,127,98.98263471,18.84116723,98.98216024,98.98310918,18.84071808,18.84161639,10,Tree cover,70.909091,110,78,70.909091,0,0.000000,0,0.000000,0,0.000000,32,29.090909,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.000000,4
96,128,98.98358364,18.84116723,98.98310918,98.98405811,18.84071808,18.84161639,50,Built-up,53.333333,120,56,46.666667,0,0.000000,0,0.000000,0,0.000000,64,53.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
96,129,98.98453258,18.84116723,98.98405811,98.98500704,18.84071808,18.84161639,50,Built-up,67.272727,110,36,32.727273,0,0.000000,0,0.000000,0,0.000000,74,67.272727,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.000000,4
96,130,98.98548151,18.84116723,98.98500704,98.98595598,18.84071808,18.84161639,10,Tree cover,61.818182,110,68,61.818182,0,0.000000,0,0.000000,0,0.000000,42,38.181818,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.000000,4
96,131,98.98643045,18.84116723,98.98595598,98.98690491,18.84071808,18.84161639,50,Built-up,60.833333,120,47,39.166667,0,0.000000,0,0.000000,0,0.000000,73,60.833333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,24.500000,4
96,132,98.98737938,18.84116723,98.98690491,98.98785385,18.84071808,18.84161639,10,Tree cover,55.454545,110,61,55.454545,0,0.000000,0,0.000000,0,0.000000,32,29.090909,0,0.000000,0,0.000000,17,15.454545,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.500000,4
96,133,98.98832831,18.84116723,98.98785385,98.98880278,18.84071808,18.84161639,80,Permanent water bodies,75.294118,85,20,23.529412,0,0.000000,0,0.000000,1,1.176471,0,0.000000,0,0.000000,0,0.000000,64,75.294118,0,0.000000,0,0.000000,0,0.000000,58.000000,3,51.000000,3,27.666667,3
96,134,98.98927725,18.84116723,98.98880278,98.98975172,18.84071808,18.84161639,80,Permanent water bodies,100.000000,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,100.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,82,98.93993266,18.84026892,98.93945820,98.94040713,18.83981977,18.84071808,30,Grassland,57.692308,26,11,42.307692,0,0.000000,15,57.692308,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,35.000000,1
95,83,98.94088160,18.84026892,98.94040713,98.94135607,18.83981977,18.84071808,10,Tree cover,75.630252,119,90,75.630252,0,0.000000,29,24.369748,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,33.000000,2
95,84,98.94183053,18.84026892,98.94135607,98.94230500,18.83981977,18.84071808,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,31.000000,2
95,85,98.94277947,18.84026892,98.94230500,98.94325393,18.83981977,18.84071808,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,28.000000,2
95,86,98.94372840,18.84026892,98.94325393,98.94420287,18.83981977,18.84071808,10,Tree cover,100.000000,114,114,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,27.000000,1
95,87,98.94467734,18.84026892,98.94420287,98.94515180,18.83981977,18.84071808,10,Tree cover,100.000000,69,69,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,27.000000,1
95,88,98.94562627,18.84026892,98.94515180,98.94610074,18.83981977,18.84071808,10,Tree cover,100.000000,50,50,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,89,98.94657520,18.84026892,98.94610074,98.94704967,18.83981977,18.84071808,10,Tree cover,100.000000,36,36,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,90,98.94752414,18.84026892,98.94704967,98.94799861,18.83981977,18.84071808,10,Tree cover,100.000000,21,21,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,91,98.94847307,18.84026892,98.94799861,98.94894754,18.83981977,18.84071808,10,Tree cover,100.000000,9,9,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,92,98.94942201,18.84026892,98.94894754,98.94989647,18.83981977,18.84071808,10,Tree cover,100.000000,92,92,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,25.000000,2
95,93,98.95037094,18.84026892,98.94989647,98.95084541,18.83981977,18.84071808,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,27.000000,2
95,94,98.95131988,18.84026892,98.95084541,98.95179434,18.83981977,18.84071808,10,Tree cover,59.615385,104,62,59.615385,0,0.000000,1,0.961538,0,0.000000,0,0.000000,0,0.000000,0,0.000000,41,39.423077,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,28.000000,2
95,95,98.95226881,18.84026892,98.95179434,98.95274328,18.83981977,18.84071808,80,Permanent water bodies,100.000000,21,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,21,100.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,109,98.96555389,18.84026892,98.96507942,98.96602836,18.83981977,18.84071808,50,Built-up,100.000000,15,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,,0,,0,,0
95,110,98.96650282,18.84026892,98.96602836,98.96697729,18.83981977,18.84071808,50,Built-up,98.461538,65,1,1.538462,0,0.000000,0,0.000000,0,0.000000,64,98.461538,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,23.000000,1
95,111,98.96745176,18.84026892,98.96697729,98.96792623,18.83981977,18.84071808,50,Built-up,77.884615,104,20,19.230769,0,0.000000,0,0.000000,0,0.000000,81,77.884615,3,2.884615,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,22.000000,2
95,112,98.96840069,18.84026892,98.96792623,98.96887516,18.83981977,18.84071808,50,Built-up,70.454545,132,39,29.545455,0,0.000000,0,0.000000,0,0.000000,93,70.454545,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,113,98.96934963,18.84026892,98.96887516,98.96982409,18.83981977,18.84071808,50,Built-up,97.520661,121,3,2.479339,0,0.000000,0,0.000000,0,0.000000,118,97.520661,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,114,98.97029856,18.84026892,98.96982409,98.97077303,18.83981977,18.84071808,10,Tree cover,79.338843,121,96,79.338843,0,0.000000,0,0.000000,5,4.132231,20,16.528926,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,23.000000,2
95,115,98.97124750,18.84026892,98.97077303,98.97172196,18.83981977,18.84071808,50,Built-up,84.090909,132,20,15.151515,0,0.000000,0,0.000000,1,0.757576,111,84.090909,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,23.000000,1
95,116,98.97219643,18.84026892,98.97172196,98.97267090,18.83981977,18.84071808,30,Grassland,66.942149,121,21,17.355372,0,0.000000,81,66.942149,0,0.000000,19,15.702479,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,117,98.97314537,18.84026892,98.97267090,98.97361983,18.83981977,18.84071808,50,Built-up,59.504132,121,3,2.479339,0,0.000000,33,27.272727,13,10.743802,72,59.504132,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,20.000000,2
95,118,98.97409430,18.84026892,98.97361983,98.97456877,18.83981977,18.84071808,50,Built-up,93.939394,132,8,6.060606,0,0.000000,0,0.000000,0,0.000000,124,93.939394,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,119,98.97504323,18.84026892,98.97456877,98.97551770,18.83981977,18.84071808,50,Built-up,58.677686,121,50,41.322314,0,0.000000,0,0.000000,0,0.000000,71,58.677686,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,24.000000,2
95,120,98.97599217,18.84026892,98.97551770,98.97646664,18.83981977,18.84071808,50,Built-up,71.212121,132,38,28.787879,0,0.000000,0,0.000000,0,0.000000,94,71.212121,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,121,98.97694110,18.84026892,98.97646664,98.97741557,18.83981977,18.84071808,50,Built-up,95.000000,120,6,5.000000,0,0.000000,0,0.000000,0,0.000000,114,95.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,19.000000,2
95,122,98.97789004,18.84026892,98.97741557,98.97836450,18.83981977,18.84071808,50,Built-up,81.914894,94,17,18.085106,0,0.000000,0,0.000000,0,0.000000,77,81.914894,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,22.000000,2
95,123,98.97883897,18.84026892,98.97836450,98.97931344,18.83981977,18.84071808,10,Tree cover,74.615385,130,97,74.615385,0,0.000000,0,0.000000,0,0.000000,33,25.384615,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,23.000000,2
95,124,98.97978791,18.84026892,98.97931344,98.98026237,18.83981977,18.84071808,50,Built-up,63.636364,121,40,33.057851,0,0.000000,0,0.000000,4,3.305785,77,63.636364,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,125,98.98073684,18.84026892,98.98026237,98.98121131,18.83981977,18.84071808,50,Built-up,59.090909,132,54,40.909091,0,0.000000,0,0.000000,0,0.000000,78,59.090909,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,19.000000,1
95,126,98.98168577,18.84026892,98.98121131,98.98216024,18.83981977,18.84071808,10,Tree cover,65.289256,121,79,65.289256,0,0.000000,0,0.000000,0,0.000000,42,34.710744,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,22.000000,2
95,127,98.98263471,18.84026892,98.98216024,98.98310918,18.83981977,18.84071808,10,Tree cover,90.082645,121,109,90.082645,0,0.000000,0,0.000000,0,0.000000,12,9.917355,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,23.000000,2
95,128,98.98358364,18.84026892,98.98310918,98.98405811,18.83981977,18.84071808,10,Tree cover,81.818182,132,108,81.818182,0,0.000000,0,0.000000,0,0.000000,24,18.181818,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,22.000000,2
95,129,98.98453258,18.84026892,98.98405811,98.98500704,18.83981977,18.84071808,10,Tree cover,85.123967,121,103,85.123967,0,0.000000,0,0.000000,10,8.264463,8,6.611570,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,21.000000,2
95,130,98.98548151,18.84026892,98.98500704,98.98595598,18.83981977,18.84071808,10,Tree cover,78.512397,121,95,78.512397,0,0.000000,0,0.000000,0,0.000000,26,21.487603,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,22.000000,2
